Column1,Column13,Column12,Column2,,
301.924,1,301.924,-51.988,,
302.033,1,302.033,-36.716,,
302.143,1,302.143,-21.322,,
302.252,1,302.252,-3.202,,
302.362,1,302.362,14.061,,
302.472,1,302.472,27.854,,
302.581,1,302.581,38.323,,
302.691,1,302.691,47.701,,
302.8,1,302.8,56.486,,
302.91,1,302.91,59.261,,
303.019,1,303.019,64.099,,
303.129,1,303.129,72.909,,
303.238,1,303.238,82.612,,
303.348,1,303.348,89.763,,
303.458,1,303.458,95.695,,
303.567,1,303.567,102.501,,
303.677,1,303.677,108.339,,
303.786,1,303.786,109.313,,
303.896,1,303.896,105.883,,
304.005,1,304.005,98.22,,
304.115,1,304.115,88.109,,
304.224,1,304.224,75.882,,
304.334,1,304.334,62.387,,
304.444,1,304.444,49.401,,
304.553,1,304.553,38.076,,
304.663,1,304.663,28.024,,
304.772,1,304.772,20.905,,
304.882,1,304.882,10.786,,
304.991,1,304.991,-3.093,,
305.101,1,305.101,-14.894,,
305.21,1,305.21,-29.598,,
305.32,1,305.32,-45.778,,
305.43,1,305.43,-58.067,,
305.539,1,305.539,-69.994,,
305.649,1,305.649,-81.422,,
305.758,1,305.758,-93.29,,
305.868,1,305.868,-108.893,,
305.977,1,305.977,-128.325,,
306.087,1,306.087,-147.77,,
306.196,1,306.196,-167.599,,
306.306,1,306.306,-186.255,,
306.416,1,306.416,-202.853,,
306.525,1,306.525,-219.628,,
306.635,1,306.635,-235.884,,
306.744,1,306.744,-250.55,,
306.854,1,306.854,-264.262,,
306.963,1,306.963,-275.112,,
307.073,1,307.073,-283.308,,
307.182,1,307.182,-294.034,,
307.292,1,307.292,-301.513,,
307.402,1,307.402,-309.15,,
307.511,1,307.511,-314.867,,
307.621,1,307.621,-317.116,,
307.73,1,307.73,-319.261,,
307.84,1,307.84,-315.232,,
307.949,1,307.949,-309.891,,
308.059,1,308.059,-304.114,,
308.168,1,308.168,-296.309,,
308.278,1,308.278,-288.017,,
308.388,1,308.388,-276.234,,
308.497,1,308.497,-262.744,,
308.607,1,308.607,-247.125,,
308.716,1,308.716,-229.951,,
308.826,1,308.826,-213.302,,
308.935,1,308.935,-199.668,,
309.045,1,309.045,-190.154,,
309.154,1,309.154,-179.781,,
309.264,1,309.264,-172.358,,
309.374,1,309.374,-168.838,,
309.483,1,309.483,-162.372,,
309.593,1,309.593,-151.745,,
309.702,1,309.702,-142.605,,
309.812,1,309.812,-129.538,,
309.921,1,309.921,-111.302,,
310.031,1,310.031,-89.257,,
310.14,1,310.14,-64.812,,
310.25,1,310.25,-41.341,,
310.36,1,310.36,-19.769,,
310.469,1,310.469,4.242,,
310.579,1,310.579,32.063,,
310.688,1,310.688,56.526,,
310.798,1,310.798,77,,
310.907,1,310.907,95.261,,
311.017,1,311.017,111.85,,
311.126,1,311.126,129.94,,
311.236,1,311.236,150.596,,
311.346,1,311.346,172.199,,
311.455,1,311.455,196.976,,
311.565,1,311.565,224.451,,
311.674,1,311.674,252.779,,
311.784,1,311.784,285.167,,
311.893,1,311.893,318.343,,
312.003,1,312.003,348.736,,
312.112,1,312.112,379.426,,
312.222,1,312.222,409.743,,
312.332,1,312.332,439.292,,
312.441,1,312.441,465.796,,
312.551,1,312.551,490.359,,
312.66,1,312.66,512.832,,
312.77,1,312.77,537.4,,
312.879,1,312.879,561.56,,
312.989,1,312.989,579.311,,
313.098,1,313.098,590.825,,
313.208,1,313.208,602.348,,
313.318,1,313.318,615.203,,
313.427,1,313.427,626.865,,
313.537,1,313.537,638.589,,
313.646,1,313.646,651.867,,
313.756,1,313.756,667.616,,
313.865,1,313.865,684.298,,
313.975,1,313.975,698.234,,
314.084,1,314.084,710.367,,
314.194,1,314.194,722.893,,
314.304,1,314.304,730.312,,
314.413,1,314.413,735.355,,
314.523,1,314.523,739.366,,
314.632,1,314.632,742.172,,
314.742,1,314.742,748.674,,
314.851,1,314.851,755.863,,
314.961,1,314.961,764.364,,
315.07,1,315.07,776.233,,
315.18,1,315.18,790.542,,
315.29,1,315.29,803.732,,
315.399,1,315.399,813.625,,
315.509,1,315.509,823.924,,
315.618,1,315.618,838.041,,
315.728,1,315.728,853.723,,
315.837,1,315.837,867.127,,
315.947,1,315.947,876.671,,
316.056,1,316.056,883.004,,
316.166,1,316.166,888.795,,
316.276,1,316.276,895.082,,
316.385,1,316.385,902.624,,
316.495,1,316.495,907.385,,
316.604,1,316.604,913.302,,
316.714,1,316.714,918.756,,
316.823,1,316.823,926.983,,
316.933,1,316.933,931.376,,
317.042,1,317.042,935.356,,
317.152,1,317.152,940.23,,
317.262,1,317.262,949.077,,
317.371,1,317.371,958.539,,
317.481,1,317.481,967.655,,
317.59,1,317.59,975.107,,
317.7,1,317.7,982.843,,
317.809,1,317.809,992.668,,
317.919,1,317.919,1002.763,,
318.028,1,318.028,1012.329,,
318.138,1,318.138,1022.739,,
318.248,1,318.248,1033.89,,
318.357,1,318.357,1043.102,,
318.467,1,318.467,1050.45,,
318.576,1,318.576,1059.411,,
318.686,1,318.686,1070.689,,
318.795,1,318.795,1078.542,,
318.905,1,318.905,1086.767,,
319.014,1,319.014,1093.7,,
319.124,1,319.124,1102.562,,
319.234,1,319.234,1107.845,,
319.343,1,319.343,1113.454,,
319.453,1,319.453,1117.663,,
319.562,1,319.562,1118.575,,
319.672,1,319.672,1114.967,,
319.781,1,319.781,1109.777,,
319.891,1,319.891,1103.156,,
320,1,320,1094.703,,
320.11,1,320.11,1084.811,,
320.22,1,320.22,1072.326,,
320.329,1,320.329,1055.865,,
320.439,1,320.439,1037.259,,
320.548,1,320.548,1020.213,,
320.658,1,320.658,1005.139,,
320.767,1,320.767,989.47,,
320.877,1,320.877,976.937,,
320.986,1,320.986,968.072,,
321.096,1,321.096,960.825,,
321.206,1,321.206,952.023,,
321.315,1,321.315,940.436,,
321.425,1,321.425,932.078,,
321.534,1,321.534,920.408,,
321.644,1,321.644,906.332,,
321.753,1,321.753,890.321,,
321.863,1,321.863,873.981,,
321.972,1,321.972,857.09,,
322.082,1,322.082,836.844,,
322.192,1,322.192,815.737,,
322.301,1,322.301,797.518,,
322.411,1,322.411,780.463,,
322.52,1,322.52,764.589,,
322.63,1,322.63,752.858,,
322.739,1,322.739,743.469,,
322.849,1,322.849,733.865,,
322.958,1,322.958,724.145,,
323.068,1,323.068,710.938,,
323.178,1,323.178,694.78,,
323.287,1,323.287,677.869,,
323.397,1,323.397,665.375,,
323.506,1,323.506,656.077,,
323.616,1,323.616,648.178,,
323.725,1,323.725,641.884,,
323.835,1,323.835,634.828,,
323.944,1,323.944,625.026,,
324.054,1,324.054,614.3,,
324.163,1,324.163,603.576,,
324.273,1,324.273,593.148,,
324.383,1,324.383,583.582,,
324.492,1,324.492,577.88,,
324.602,1,324.602,575.852,,
324.711,1,324.711,577.202,,
324.821,1,324.821,578.552,,
324.93,1,324.93,577.588,,
325.04,1,325.04,575.147,,
325.149,1,325.149,571.157,,
325.259,1,325.259,563.563,,
325.369,1,325.369,552.582,,
325.478,1,325.478,540.051,,
325.588,1,325.588,526.931,,
325.697,1,325.697,516.97,,
325.807,1,325.807,505.305,,
325.916,1,325.916,496.068,,
326.026,1,326.026,487.91,,
326.135,1,326.135,479.545,,
326.245,1,326.245,475.228,,
326.355,1,326.355,468.012,,
326.464,1,326.464,459.468,,
326.574,1,326.574,447.133,,
326.683,1,326.683,432.679,,
326.793,1,326.793,417.248,,
326.902,1,326.902,400.08,,
327.012,1,327.012,381.895,,
327.121,1,327.121,362.663,,
327.231,1,327.231,342.968,,
327.341,1,327.341,323.633,,
327.45,1,327.45,306.242,,
327.56,1,327.56,292.993,,
327.669,1,327.669,282.136,,
327.779,1,327.779,275.486,,
327.888,1,327.888,272.104,,
327.998,1,327.998,265.689,,
328.107,1,328.107,258.61,,
328.217,1,328.217,251.356,,
328.327,1,328.327,243.221,,
328.436,1,328.436,233.406,,
328.546,1,328.546,223.024,,
328.655,1,328.655,214.622,,
328.765,1,328.765,206.166,,
328.874,1,328.874,197.078,,
328.984,1,328.984,186.792,,
329.093,1,329.093,176.025,,
329.203,1,329.203,168.97,,
329.313,1,329.313,163.682,,
329.422,1,329.422,158.26,,
329.532,1,329.532,154.105,,
329.641,1,329.641,150.699,,
329.751,1,329.751,145.567,,
329.86,1,329.86,138.587,,
329.97,1,329.97,132.599,,
330.079,1,330.079,127.094,,
330.189,1,330.189,122.253,,
330.299,1,330.299,114.946,,
330.408,1,330.408,106.656,,
330.518,1,330.518,99.554,,
330.627,1,330.627,93.428,,
330.737,1,330.737,85.658,,
330.846,1,330.846,76.145,,
330.956,1,330.956,67.477,,
331.065,1,331.065,57.239,,
331.175,1,331.175,47.269,,
331.285,1,331.285,36.902,,
331.394,1,331.394,26.43,,
331.504,1,331.504,20.004,,
331.613,1,331.613,16.86,,
331.723,1,331.723,12.806,,
331.832,1,331.832,7.722,,
331.942,1,331.942,4.412,,
332.051,1,332.051,2.555,,
332.161,1,332.161,-0.712,,
332.271,1,332.271,-4.443,,
332.38,1,332.38,-7.215,,
332.49,1,332.49,-8.064,,
332.599,1,332.599,-8.562,,
332.709,1,332.709,-10.404,,
332.818,1,332.818,-10.525,,
332.928,1,332.928,-10.057,,
333.037,1,333.037,-10.266,,
333.147,1,333.147,-10.543,,
333.257,1,333.257,-12.237,,
333.366,1,333.366,-12.244,,
333.476,1,333.476,-11.788,,
333.585,1,333.585,-11.703,,
333.695,1,333.695,-11.512,,
333.804,1,333.804,-11.143,,
333.914,1,333.914,-11.028,,
334.023,1,334.023,-11.63,,
334.133,1,334.133,-12.182,,
334.243,1,334.243,-12.114,,
334.352,1,334.352,-11.356,,
334.462,1,334.462,-10.825,,
334.571,1,334.571,-10.152,,
334.681,1,334.681,-9.378,,
334.79,1,334.79,-10.597,,
334.9,1,334.9,-12.473,,
335.009,1,335.009,-14.161,,
335.119,1,335.119,-13.917,,
335.229,1,335.229,-13.023,,
335.338,1,335.338,-12.068,,
335.448,1,335.448,-11.737,,
335.557,1,335.557,-11.456,,
335.667,1,335.667,-10.718,,
335.776,1,335.776,-12.306,,
335.886,1,335.886,-14.862,,
335.995,1,335.995,-17.364,,
336.105,1,336.105,-18.212,,
336.215,1,336.215,-18.254,,
336.324,1,336.324,-19.327,,
336.434,1,336.434,-20.253,,
336.543,1,336.543,-20.788,,
336.653,1,336.653,-22.232,,
336.762,1,336.762,-24.137,,
336.872,1,336.872,-25.145,,
336.981,1,336.981,-25.655,,
337.091,1,337.091,-25.936,,
337.201,1,337.201,-26.618,,
337.31,1,337.31,-27.973,,
337.42,1,337.42,-28.941,,
337.529,1,337.529,-29.622,,
337.639,1,337.639,-30.201,,
337.748,1,337.748,-31.357,,
337.858,1,337.858,-31.688,,
337.967,1,337.967,-31.48,,
338.077,1,338.077,-31.762,,
338.187,1,338.187,-31.799,,
338.296,1,338.296,-32.401,,
338.406,1,338.406,-32.342,,
338.515,1,338.515,-31.71,,
338.625,1,338.625,-30.623,,
338.734,1,338.734,-29.07,,
338.844,1,338.844,-27.84,,
338.953,1,338.953,-27.411,,
339.063,1,339.063,-27.981,,
339.173,1,339.173,-28.458,,
339.282,1,339.282,-28.242,,
339.392,1,339.392,-28.039,,
339.501,1,339.501,-28.197,,
339.611,1,339.611,-28.496,,
339.72,1,339.72,-28.629,,
339.83,1,339.83,-29.013,,
339.939,1,339.939,-29.282,,
340.049,1,340.049,-29.478,,
340.159,1,340.159,-29.333,,
340.268,1,340.268,-28.109,,
340.378,1,340.378,-27.917,,
340.487,1,340.487,-27.994,,
340.597,1,340.597,-27.436,,
340.706,1,340.706,-26.161,,
340.816,1,340.816,-25.077,,
340.925,1,340.925,-24.504,,
341.035,1,341.035,-23.911,,
341.145,1,341.145,-23.28,,
341.254,1,341.254,-22.647,,
341.364,1,341.364,-22.375,,
341.473,1,341.473,-22.061,,
341.583,1,341.583,-21.454,,
341.692,1,341.692,-20.704,,
341.802,1,341.802,-20.368,,
341.911,1,341.911,-19.842,,
342.021,1,342.021,-18.858,,
342.131,1,342.131,-17.632,,
342.24,1,342.24,-16.999,,
342.35,1,342.35,-17.835,,
342.459,1,342.459,-16.971,,
342.569,1,342.569,-16.33,,
342.678,1,342.678,-15.751,,
342.788,1,342.788,-15.42,,
342.897,1,342.897,-14.91,,
343.007,1,343.007,-14.345,,
343.117,1,343.117,-13.704,,
343.226,1,343.226,-13.368,,
343.336,1,343.336,-12.618,,
343.445,1,343.445,-11.644,,
343.555,1,343.555,-10.541,,
343.664,1,343.664,-10.266,,
343.774,1,343.774,-10.104,,
343.883,1,343.883,-9.615,,
343.993,1,343.993,-9.306,,
344.103,1,344.103,-9.759,,
344.212,1,344.212,-10.284,,
344.322,1,344.322,-10.235,,
344.431,1,344.431,-9.664,,
344.541,1,344.541,-9.428,,
344.65,1,344.65,-9.428,,
344.76,1,344.76,-9.078,,
344.869,1,344.869,-8.564,,
344.979,1,344.979,-8.927,,
345.089,1,345.089,-9.106,,
345.198,1,345.198,-8.763,,
345.308,1,345.308,-8.24,,
345.417,1,345.417,-8.232,,
345.527,1,345.527,-8.575,,
345.636,1,345.636,-8.694,,
345.746,1,345.746,-8.57,,
345.855,1,345.855,-8.521,,
345.965,1,345.965,-8.908,,
346.075,1,346.075,-8.992,,
346.184,1,346.184,-8.566,,
346.294,1,346.294,-8.221,,
346.403,1,346.403,-8.548,,
346.513,1,346.513,-8.848,,
346.622,1,346.622,-8.694,,
346.732,1,346.732,-8.499,,
346.841,1,346.841,-9.017,,
346.951,1,346.951,-9.835,,
347.061,1,347.061,-10.093,,
347.17,1,347.17,-9.561,,
347.28,1,347.28,-9.728,,
347.389,1,347.389,-10.392,,
347.499,1,347.499,-10.483,,
347.608,1,347.608,-10.178,,
347.718,1,347.718,-10.245,,
347.827,1,347.827,-10.64,,
347.937,1,347.937,-10.544,,
348.047,1,348.047,-10.026,,
348.156,1,348.156,-9.917,,
348.266,1,348.266,-10.459,,
348.375,1,348.375,-10.902,,
348.485,1,348.485,-11.038,,
348.594,1,348.594,-11.217,,
348.704,1,348.704,-11.815,,
348.813,1,348.813,-12.298,,
348.923,1,348.923,-12.453,,
349.033,1,349.033,-12.747,,
349.142,1,349.142,-13.693,,
349.252,1,349.252,-14.611,,
349.361,1,349.361,-15.076,,
349.471,1,349.471,-15.25,,
349.58,1,349.58,-15.738,,
349.69,1,349.69,-16.323,,
349.799,1,349.799,-16.478,,
349.909,1,349.909,-16.311,,
350.019,1,350.019,-16.582,,
350.128,1,350.128,-17.528,,
350.238,1,350.238,-18.119,,
350.347,1,350.347,-18.522,,
350.457,1,350.457,-19.472,,
350.566,1,350.566,-21.001,,
350.676,1,350.676,-22.176,,
350.785,1,350.785,-22.832,,
350.895,1,350.895,-23.398,,
351.004,1,351.004,-24.305,,
351.114,1,351.114,-24.948,,
351.224,1,351.224,-25.176,,
351.333,1,351.333,-25.491,,
351.443,1,351.443,-26.469,,
351.552,1,351.552,-27.626,,
351.662,1,351.662,-28.457,,
351.771,1,351.771,-29.14,,
351.881,1,351.881,-30.282,,
351.99,1,351.99,-31.452,,
352.1,1,352.1,-31.926,,
352.21,1,352.21,-32.332,,
352.319,1,352.319,-33.551,,
352.429,1,352.429,-34.997,,
352.538,1,352.538,-35.835,,
352.648,1,352.648,-36.379,,
352.757,1,352.757,-37.382,,
352.867,1,352.867,-38.908,,
352.976,1,352.976,-40.025,,
353.086,1,353.086,-40.599,,
353.196,1,353.196,-41.451,,
353.305,1,353.305,-42.832,,
353.415,1,353.415,-44.026,,
353.524,1,353.524,-44.888,,
353.634,1,353.634,-45.967,,
353.743,1,353.743,-47.504,,
353.853,1,353.853,-48.861,,
353.962,1,353.962,-49.703,,
354.072,1,354.072,-50.435,,
354.182,1,354.182,-51.622,,
354.291,1,354.291,-52.866,,
354.401,1,354.401,-53.669,,
354.51,1,354.51,-54.302,,
354.62,1,354.62,-55.669,,
354.729,1,354.729,-57.128,,
354.839,1,354.839,-57.977,,
354.948,1,354.948,-58.319,,
355.058,1,355.058,-58.916,,
355.168,1,355.168,-59.664,,
355.277,1,355.277,-59.968,,
355.387,1,355.387,-59.882,,
355.496,1,355.496,-60.154,,
355.606,1,355.606,-60.85,,
355.715,1,355.715,-61.21,,
355.825,1,355.825,-61.018,,
355.934,1,355.934,-60.938,,
356.044,1,356.044,-61.18,,
356.154,1,356.154,-61.224,,
356.263,1,356.263,-60.912,,
356.373,1,356.373,-60.595,,
356.482,1,356.482,-60.551,,
356.592,1,356.592,-60.411,,
356.701,1,356.701,-59.921,,
356.811,1,356.811,-59.395,,
356.92,1,356.92,-59.327,,
357.03,1,357.03,-59.312,,
357.14,1,357.14,-58.87,,
357.249,1,357.249,-58.22,,
357.359,1,357.359,-58.134,,
357.468,1,357.468,-58.198,,
357.578,1,357.578,-57.721,,
357.687,1,357.687,-56.818,,
357.797,1,357.797,-56.419,,
357.906,1,357.906,-56.374,,
358.016,1,358.016,-55.874,,
358.126,1,358.126,-54.985,,
358.235,1,358.235,-54.517,,
358.345,1,358.345,-54.508,,
358.454,1,358.454,-54.166,,
358.564,1,358.564,-53.281,,
358.673,1,358.673,-52.492,,
358.783,1,358.783,-52.155,,
358.892,1,358.892,-51.652,,
359.002,1,359.002,-50.728,,
359.112,1,359.112,-50.176,,
359.221,1,359.221,-50.586,,
359.331,1,359.331,-51.2,,
359.44,1,359.44,-51.199,,
359.55,1,359.55,-50.919,,
359.659,1,359.659,-51.102,,
359.769,1,359.769,-51.483,,
359.878,1,359.878,-51.235,,
359.988,1,359.988,-50.603,,
360.098,1,360.098,-50.44,,
360.207,1,360.207,-50.574,,
360.317,1,360.317,-50.077,,
360.426,1,360.426,-49.396,,
360.536,1,360.536,-49.363,,
360.645,1,360.645,-49.765,,
360.755,1,360.755,-49.719,,
360.864,1,360.864,-49.243,,
360.974,1,360.974,-49.144,,
361.084,1,361.084,-49.547,,
361.193,1,361.193,-49.63,,
361.303,1,361.303,-49.108,,
361.412,1,361.412,-48.583,,
361.522,1,361.522,-48.44,,
361.631,1,361.631,-48.242,,
361.741,1,361.741,-47.659,,
361.85,1,361.85,-47.234,,
361.96,1,361.96,-47.476,,
362.07,1,362.07,-47.799,,
362.179,1,362.179,-47.416,,
362.289,1,362.289,-46.735,,
362.398,1,362.398,-46.571,,
362.508,1,362.508,-46.671,,
362.617,1,362.617,-46.138,,
362.727,1,362.727,-45.206,,
362.836,1,362.836,-44.825,,
362.946,1,362.946,-44.9,,
363.056,1,363.056,-44.441,,
363.165,1,363.165,-43.533,,
363.275,1,363.275,-43.092,,
363.384,1,363.384,-43.07,,
363.494,1,363.494,-42.677,,
363.603,1,363.603,-41.995,,
363.713,1,363.713,-41.767,,
363.822,1,363.822,-42.109,,
363.932,1,363.932,-42.297,,
364.042,1,364.042,-42.016,,
364.151,1,364.151,-41.82,,
364.261,1,364.261,-42.005,,
364.37,1,364.37,-42.055,,
364.48,1,364.48,-41.497,,
364.589,1,364.589,-40.86,,
364.699,1,364.699,-40.718,,
364.808,1,364.808,-40.718,,
364.918,1,364.918,-40.176,,
365.028,1,365.028,-39.505,,
365.137,1,365.137,-39.547,,
365.247,1,365.247,-40.011,,
365.356,1,365.356,-39.709,,
365.466,1,365.466,-38.919,,
365.575,1,365.575,-38.782,,
365.685,1,365.685,-39.148,,
365.794,1,365.794,-38.896,,
365.904,1,365.904,-38.185,,
366.014,1,366.014,-37.952,,
366.123,1,366.123,-38.262,,
366.233,1,366.233,-38.265,,
366.342,1,366.342,-37.841,,
366.452,1,366.452,-37.744,,
366.561,1,366.561,-38.124,,
366.671,1,366.671,-38.19,,
366.78,1,366.78,-37.561,,
366.89,1,366.89,-37.034,,
367,1,367,-37.109,,
367.109,1,367.109,-37.299,,
367.219,1,367.219,-36.961,,
367.328,1,367.328,-36.53,,
367.438,1,367.438,-36.533,,
367.547,1,367.547,-36.661,,
367.657,1,367.657,-36.198,,
367.766,1,367.766,-35.597,,
367.876,1,367.876,-35.684,,
367.986,1,367.986,-36.305,,
368.095,1,368.095,-36.379,,
368.205,1,368.205,-36.186,,
368.314,1,368.314,-36.539,,
368.424,1,368.424,-37.244,,
368.533,1,368.533,-37.304,,
368.643,1,368.643,-36.831,,
368.752,1,368.752,-36.732,,
368.862,1,368.862,-37.076,,
368.972,1,368.972,-37.097,,
369.081,1,369.081,-36.605,,
369.191,1,369.191,-36.367,,
369.3,1,369.3,-36.617,,
369.41,1,369.41,-36.794,,
369.519,1,369.519,-36.518,,
369.629,1,369.629,-36.416,,
369.738,1,369.738,-36.802,,
369.848,1,369.848,-37.172,,
369.958,1,369.958,-36.834,,
370.067,1,370.067,-36.271,,
370.177,1,370.177,-36.111,,
370.286,1,370.286,-36.196,,
370.396,1,370.396,-35.748,,
370.505,1,370.505,-35.255,,
370.615,1,370.615,-35.508,,
370.724,1,370.724,-36.249,,
370.834,1,370.834,-36.412,,
370.944,1,370.944,-36.184,,
371.053,1,371.053,-36.313,,
371.163,1,371.163,-36.695,,
371.272,1,371.272,-36.47,,
371.382,1,371.382,-35.782,,
371.491,1,371.491,-35.674,,
371.601,1,371.601,-36.194,,
371.71,1,371.71,-36.54,,
371.82,1,371.82,-36.367,,
371.93,1,371.93,-36.299,,
372.039,1,372.039,-36.496,,
372.149,1,372.149,-36.546,,
372.258,1,372.258,-36.164,,
372.368,1,372.368,-35.955,,
372.477,1,372.477,-36.196,,
372.587,1,372.587,-36.463,,
372.696,1,372.696,-36.124,,
372.806,1,372.806,-35.752,,
372.916,1,372.916,-35.996,,
373.025,1,373.025,-36.613,,
373.135,1,373.135,-36.69,,
373.244,1,373.244,-36.575,,
373.354,1,373.354,-36.901,,
373.463,1,373.463,-37.537,,
373.573,1,373.573,-37.567,,
373.682,1,373.682,-37.249,,
373.792,1,373.792,-37.396,,
373.902,1,373.902,-37.959,,
374.011,1,374.011,-38.051,,
374.121,1,374.121,-37.67,,
374.23,1,374.23,-37.746,,
374.34,1,374.34,-38.317,,
374.449,1,374.449,-38.704,,
374.559,1,374.559,-38.625,,
374.668,1,374.668,-38.712,,
374.778,1,374.778,-39.079,,
374.888,1,374.888,-39.267,,
374.997,1,374.997,-38.922,,
375.107,1,375.107,-38.715,,
375.216,1,375.216,-38.994,,
375.326,1,375.326,-39.412,,
375.435,1,375.435,-39.287,,
375.545,1,375.545,-39.083,,
375.654,1,375.654,-39.289,,
375.764,1,375.764,-39.7,,
375.874,1,375.874,-39.457,,
375.983,1,375.983,-39.017,,
376.093,1,376.093,-39.1,,
376.202,1,376.202,-39.678,,
376.312,1,376.312,-39.793,,
376.421,1,376.421,-39.605,,
376.531,1,376.531,-39.838,,
376.64,1,376.64,-40.38,,
376.75,1,376.75,-40.45,,
376.859,1,376.859,-40.067,,
376.969,1,376.969,-40.1,,
377.079,1,377.079,-40.564,,
377.188,1,377.188,-40.914,,
377.298,1,377.298,-40.977,,
377.407,1,377.407,-41.423,,
377.517,1,377.517,-42.266,,
377.626,1,377.626,-42.916,,
377.736,1,377.736,-42.883,,
377.845,1,377.845,-42.867,,
377.955,1,377.955,-43.265,,
378.065,1,378.065,-43.858,,
378.174,1,378.174,-44.004,,
378.284,1,378.284,-44.121,,
378.393,1,378.393,-44.586,,
378.503,1,378.503,-45.203,,
378.612,1,378.612,-45.222,,
378.722,1,378.722,-45.148,,
378.831,1,378.831,-45.651,,
378.941,1,378.941,-46.6,,
379.051,1,379.051,-47.017,,
379.16,1,379.16,-47.093,,
379.27,1,379.27,-47.56,,
379.379,1,379.379,-48.353,,
379.489,1,379.489,-48.7,,
379.598,1,379.598,-48.552,,
379.708,1,379.708,-48.785,,
379.817,1,379.817,-49.397,,
379.927,1,379.927,-49.809,,
380.037,1,380.037,-49.759,,
380.146,1,380.146,-49.975,,
380.256,1,380.256,-50.566,,
380.365,1,380.365,-51.072,,
380.475,1,380.475,-51.038,,
380.584,1,380.584,-51.131,,
380.694,1,380.694,-51.657,,
380.803,1,380.803,-52.362,,
380.913,1,380.913,-52.57,,
381.023,1,381.023,-52.776,,
381.132,1,381.132,-53.361,,
381.242,1,381.242,-54.183,,
381.351,1,381.351,-54.383,,
381.461,1,381.461,-54.376,,
381.57,1,381.57,-54.73,,
381.68,1,381.68,-55.425,,
381.789,1,381.789,-55.674,,
381.899,1,381.899,-55.736,,
382.009,1,382.009,-56.248,,
382.118,1,382.118,-57.131,,
382.228,1,382.228,-57.717,,
